altitude_m,peak_mach,true_airspeed_m_per_s,dynamic_pressure_pa,drag_area_budget_m2,drag_n,ramjet_net_thrust_n,ramjet_derated_net_thrust_n,ramjet_derated_thrust_margin_n,ramjet_inlet_spillage_fraction,ramjet_fuel_mass_flow_kg_per_s,ramjet_hold_throttle_fraction_with_derate,ramjet_fuel_limited_hold_duration_s,ramjet_fuel_limited_hold_distance_m,can_hold_peak_mach_with_derate,status,numerical_reference_only
3000.0,1.1,361.43572107941543,59381.9219421632,0.009980937499999998,592.6872515346095,722.2194770550086,613.8865554967573,21.199303962147837,0.6534102906192336,0.06117492315978522,0.9654670659060234,23.7037544442447,8567.383579844982,True,"[""fixed_nozzle_requires_inlet_spillage_coupling"", ""overexpanded_external_shock_or_separation_not_modeled"", ""static_altitude_trade_excludes_climb_and_acceleration_energy"", ""fuel_hold_uses_linear_thrust_fuel_scaling""]",True
3500.0,1.1,359.2428299860862,55702.16251458371,0.009980937499999998,555.9598026729028,680.6645902952606,578.5649017509716,22.605099078068747,0.6555472247564086,0.05752623849731617,0.9609290176267925,25.32624186277173,9098.270799694203,True,"[""fixed_nozzle_requires_inlet_spillage_coupling"", ""overexpanded_external_shock_or_separation_not_modeled"", ""static_altitude_trade_excludes_climb_and_acceleration_energy"", ""fuel_hold_uses_linear_thrust_fuel_scaling""]",True
4000.0,1.1,357.03647057496386,52209.261037447446,0.009980937499999998,521.0973713359481,640.9986037092889,544.8488131528956,23.751441816947477,0.6576966482199613,0.054052195802951467,0.9564072798846635,27.081444230275554,9669.063266050303,True,"[""fixed_nozzle_requires_inlet_spillage_coupling"", ""overexpanded_external_shock_or_separation_not_modeled"", ""static_altitude_trade_excludes_climb_and_acceleration_energy"", ""fuel_hold_uses_linear_thrust_fuel_scaling""]",True
4500.0,1.1,354.81639159548706,48895.87019341262,0.009980937499999998,488.0266244085642,603.16006374126,512.686054180071,24.65942977150678,0.659858798158832,0.05074660557669221,0.9519015007908804,28.982044996979933,10283.304626886458,True,"[""fixed_nozzle_requires_inlet_spillage_coupling"", ""overexpanded_external_shock_or_separation_not_modeled"", ""static_altitude_trade_excludes_climb_and_acceleration_energy"", ""fuel_hold_uses_linear_thrust_fuel_scaling""]",True
5000.0,1.1,352.5823338867916,45754.84529535949,0.009980937499999998,456.67625121515204,567.0886160939604,482.0253236798663,25.349072464714254,0.6620339192104272,0.047603413593498095,0.9474113262946541,31.042119511570156,10944.902946182117,True,"[""fixed_nozzle_requires_inlet_spillage_coupling"", ""overexpanded_external_shock_or_separation_not_modeled"", ""static_altitude_trade_excludes_climb_and_acceleration_energy"", ""fuel_hold_uses_linear_thrust_fuel_scaling""]",True
5500.0,1.1,350.3340300245924,42779.24113654993,0.009980937499999998,426.97693208133376,532.7250093274513,452.8162579283336,25.839325846999827,0.6642222638353585,0.04461670023962318,0.9429363999313616,33.27730805304595,11658.173438593409,True,"[""fixed_nozzle_requires_inlet_spillage_coupling"", ""overexpanded_external_shock_or_separation_not_modeled"", ""static_altitude_trade_excludes_climb_and_acceleration_energy"", ""fuel_hold_uses_linear_thrust_fuel_scaling""]",True
6000.0,1.1,348.0712039475357,39962.30885088911,0.009980937499999998,398.861306996421,500.01109797474965,425.0094332785372,26.14812628211621,0.6664240926716583,0.04178067980976346,0.9384763625588056,35.705012964751134,12427.8868496033,True,"[""fixed_nozzle_requires_inlet_spillage_coupling"", ""overexpanded_external_shock_or_separation_not_modeled"", ""static_altitude_trade_excludes_climb_and_acceleration_energy"", ""fuel_hold_uses_linear_thrust_fuel_scaling""]",True
6500.0,1.1,345.7935705615447,37297.492783384354,0.009980937499999998,372.2639443776602,468.88984517503377,398.5563683987787,26.292424021118507,0.6686396749098735,0.03908969976533026,0.9340308520805986,38.34462361899177,13259.324313049703,True,"[""fixed_nozzle_requires_inlet_spillage_coupling"", ""overexpanded_external_shock_or_separation_not_modeled"", ""static_altitude_trade_excludes_climb_and_acceleration_energy"", ""fuel_hold_uses_linear_thrust_fuel_scaling""]",True
