time_s,chamber_pressure_pa,chamber_temperature_k,inlet_air_mass_flow_kg_per_s,fuel_mass_flow_kg_per_s,exhaust_mass_flow_kg_per_s,gross_thrust_n,inlet_momentum_drag_n,net_thrust_n,phase,event,cycle_count,nozzle_warning
0.30008000000001855,101695.17640980231,1143.7670450374626,0.8654313759818274,0.052985594447866984,0.20181752555443055,9.873440498010828,58.900218859152346,-49.02677836114152,refill,,17,
0.3001000000000186,101695.86772622957,1141.663331762756,0.8653023966883138,0.052977697756427376,0.202192897990339,9.891911800552714,58.89144068351984,-48.99952888296713,refill,,17,
0.3001200000000186,101696.55817891617,1139.5688622872403,0.865173557498353,0.052969809642756306,0.2025678984553026,9.910359919814084,58.88267204316668,-48.972312123352594,refill,,17,
0.3001400000000186,101697.2477693385,1137.4835758801612,0.8650448582060635,0.05296193009424879,0.20294252750005062,9.928784895616944,58.873912924080805,-48.94512802846386,refill,,17,
0.30016000000001863,101697.93649897017,1135.407412341833,0.8649162986058635,0.05295405909831818,0.20331678567416628,9.947186767710518,58.86516331227059,-48.91797654456007,refill,,17,
0.30018000000001865,101698.62436928238,1133.3403119978502,0.864787878492447,0.052946196642394715,0.20369067352609,9.965565575771231,58.856423193763135,-48.890857617991905,refill,,17,
0.3002000000000187,101699.31138174355,1131.282215693369,0.8646595976607536,0.0529383427139237,0.20406419160322142,9.983921359412411,58.84769255460229,-48.86377119518988,refill,,17,
0.3002200000000187,101699.99753781946,1129.233064787464,0.8645314559060074,0.05293049730036781,0.20443734045177536,10.002254158169752,58.83897138085124,-48.836717222681486,refill,,17,
0.3002400000000187,101700.6828389734,1127.1928011475607,0.8644034530237505,0.052922660389209224,0.20481012061680942,10.02056401150374,58.830259658594834,-48.80969564709109,refill,,17,
0.30026000000001873,101701.36728666589,1125.1613671439377,0.8642755888097318,0.05291483196794276,0.2051825326423508,10.038850958811759,58.82155737393198,-48.782706415120224,refill,,17,
0.30028000000001875,101702.05088235484,1123.138705644302,0.8641478630600342,0.05290701202408373,0.20555457707127647,10.057115039415978,58.81286451298434,-48.755749473568365,refill,,17,
0.3003000000000188,101702.73362749556,1121.1247600084328,0.8640202755710127,0.052899200545164046,0.20592625444531612,10.075356292563358,58.804181061892066,-48.72882476932871,refill,,17,
0.3003200000000188,101703.41552354071,1119.1194740828946,0.86389282613927,0.05289139751873082,0.20629756530517895,10.09357475743775,58.79550700681219,-48.70193224937444,refill,,17,
0.3003400000000188,101704.09657194032,1117.1227921958202,0.863765514561737,0.05288360293235125,0.2066685101903843,10.11177047314296,58.78684233392407,-48.67507186078111,refill,,17,
0.30036000000001883,101704.77677414172,1115.1346591517581,0.863638340635578,0.052875816773606824,0.2070390896393878,10.12994347871485,58.77818702942295,-48.6482435507081,refill,,17,
0.30038000000001885,101705.45613158967,1113.1550202265869,0.8635113041582864,0.052868039030099165,0.20740930418955997,10.1480938131189,58.76954107952648,-48.621447266407586,refill,,17,
0.3004000000000189,101706.13464572624,1111.1838211624959,0.8633844049276139,0.05286026968944575,0.20777915437713998,10.166221515245386,58.76090447046989,-48.5946829552245,refill,,17,
0.3004200000000189,101706.81231799086,1109.221008163027,0.8632576427416025,0.05285250873928179,0.20814864073731282,10.184326623916645,58.752277188508145,-48.5679505645915,refill,,17,
0.3004400000000189,101707.48914982032,1107.266527888183,0.8631310173985858,0.05284475616726036,0.2085177638041378,10.202409177879785,58.743659219916076,-48.54125004203629,refill,,17,
0.30046000000001893,101708.16514264875,1105.320327449595,0.8630045286971723,0.05283701196105137,0.2088865241106014,10.22046921581156,58.735050550987225,-48.51458133517566,refill,,17,
0.30048000000001895,101708.84029790768,1103.3823544057534,0.862878176436279,0.05282927610834361,0.20925492218861982,10.238506776318347,58.72645116803613,-48.48794439171778,refill,,17,
0.300500000000019,101709.51461702592,1101.452556757298,0.8627519604150835,0.05282154859684185,0.2096229585689928,10.256521897931327,58.717861057395055,-48.461339159463726,refill,,17,
0.300520000000019,101710.18810142962,1099.5308829423666,0.8626258804330649,0.052813829414269285,0.2099906337814553,10.27451461911129,58.709280205416775,-48.43476558630549,refill,,17,
0.300540000000019,101710.86075254244,1097.617281832006,0.8624999362900193,0.05280611854836854,0.21035794835468083,10.292484978248673,58.70070859847568,-48.408223620227005,refill,,17,
