grid,method,mach,alpha_deg,beta_deg,solve_s,CDi,CDo,CDtot,CLtot,CMxtot,CMytot,CMztot,CStot,E,L/D,d_CD_Alpha,d_CD_Beta,d_CD_Mach,d_CD_U,d_CD_p,d_CD_q,d_CD_r,d_CFx_Alpha,d_CFx_Beta,d_CFx_Mach,d_CFx_U,d_CFx_p,d_CFx_q,d_CFx_r,d_CFy_Alpha,d_CFy_Beta,d_CFy_Mach,d_CFy_U,d_CFy_p,d_CFy_q,d_CFy_r,d_CFz_Alpha,d_CFz_Beta,d_CFz_Mach,d_CFz_U,d_CFz_p,d_CFz_q,d_CFz_r,d_CL_Alpha,d_CL_Beta,d_CL_Mach,d_CL_U,d_CL_p,d_CL_q,d_CL_r,d_CMl_Alpha,d_CMl_Beta,d_CMl_Mach,d_CMl_U,d_CMl_p,d_CMl_q,d_CMl_r,d_CMm_Alpha,d_CMm_Beta,d_CMm_Mach,d_CMm_U,d_CMm_p,d_CMm_q,d_CMm_r,d_CMn_Alpha,d_CMn_Beta,d_CMn_Mach,d_CMn_U,d_CMn_p,d_CMn_q,d_CMn_r,d_CMx_Alpha,d_CMx_Beta,d_CMx_Mach,d_CMx_U,d_CMx_p,d_CMx_q,d_CMx_r,d_CMy_Alpha,d_CMy_Beta,d_CMy_Mach,d_CMy_U,d_CMy_p,d_CMy_q,d_CMy_r,d_CMz_Alpha,d_CMz_Beta,d_CMz_Mach,d_CMz_U,d_CMz_p,d_CMz_q,d_CMz_r,d_CS_Alpha,d_CS_Beta,d_CS_Mach,d_CS_U,d_CS_p,d_CS_q,d_CS_r
vlm_subsonic,vortex_lattice,0.3,6.0,0.0,16.9,0.010581387844,0.020153562318,0.030734950161,0.198625083367,-0.000133233326,0.300327852758,0.008623763258,0.003795713679,0.638204467967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.3,8.0,0.0,15.66,0.015872469202,0.020596503147,0.036468972349,0.254972942927,-0.000314326496,0.416661436254,0.010370935312,0.004832638432,0.701096806005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.3,10.0,0.0,15.97,0.023544341827,0.021106871937,0.044651213764,0.314519450662,-0.000318418032,0.523254299006,0.010177660339,0.005111541358,0.719188527386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.4,-4.0,0.0,17.02,0.000602876789,0.019656608613,0.020259485402,-0.087249171653,3.9709252e-05,-0.270290360441,0.005526100388,0.001398812835,2.161366168764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.4,-2.0,0.0,16.64,0.000912375833,0.019411669207,0.02032404504,-0.027662821769,3.3772632e-05,-0.158481557151,0.006135774541,0.001974000777,0.143566618831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.4,0.0,0.0,18.9,0.002233561191,0.019222167592,0.021455728783,0.031917885199,-2.5373265e-05,-0.049143828928,0.006826552481,0.002487392447,0.078073679954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.4,2.0,0.0,21.54,0.004506535585,0.019476247172,0.023982782758,0.090152913133,-2.7203874e-05,0.064173181763,0.007244531654,0.002727011994,0.308710224124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.4,4.0,0.0,19.71,0.007183561139,0.019786680571,0.02697024171,0.146340330468,-4.3086941e-05,0.184694462051,0.008632796686,0.00372461197,0.510296463764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.4,6.0,0.0,17.78,0.010771899332,0.020162375868,0.0309342752,0.202176979747,-0.000188127863,0.307608981669,0.009866550793,0.004301418062,0.649539267507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.4,8.0,0.0,16.61,0.016249286091,0.020609533139,0.03685881923,0.259476697326,-0.000414291735,0.425738674011,0.011295504398,0.005155556044,0.709245724184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.4,10.0,0.0,16.51,0.023450225456,0.021123183346,0.044573408803,0.316185129627,-0.000330893097,0.543804746924,0.011288051666,0.005481604003,0.729743352866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.5,-4.0,0.0,16.99,8.1553037e-05,0.019658748354,0.019740301391,-0.091168648322,6.2017499e-05,-0.277394856201,0.007385561712,0.002152424084,17.44557063855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.5,-2.0,0.0,16.61,0.000376328777,0.019412388734,0.019788717511,-0.029586331792,1.5871752e-05,-0.161505501035,0.008137320848,0.002801897514,0.398152187243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.5,0.0,0.0,16.32,0.001653632623,0.019222830697,0.02087646332,0.031518942529,2.4958296e-05,-0.047470306884,0.00895332166,0.003429385491,0.102834427243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.5,2.0,0.0,17.75,0.004103289433,0.019479445001,0.023582734433,0.092175090198,-9.8918688e-05,0.067924877717,0.009404377788,0.003669436633,0.354429024222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.5,4.0,0.0,15.96,0.007141703616,0.01979393245,0.026935636067,0.150500429305,-7.9617474e-05,0.192508207425,0.010544500431,0.004491422113,0.542885126053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.5,6.0,0.0,16.39,0.010584595072,0.020173331336,0.030757926408,0.206602792543,-2.7250377e-05,0.322368190563,0.011969576004,0.005244921852,0.690291323946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
